Name,State,YEAR,Region_type,FAH,FAFH,Total nominal food sales,FAH.1,FAFH.1,Total constant dollar food sales,NUMBER_OF_EVENTS,DAMAGE_PROPERTY,DAMAGE_CROPS,diversity,tons,FAH_diff,FAH_percent_change,FAFH_diff,FAFH_percent_change,Total nominal food sales_diff,Total nominal food sales_percent_change,Total constant dollar food sales_diff,Total constant dollar food sales_percent_change,NUMBER_OF_EVENTS_diff,NUMBER_OF_EVENTS_percent_change,DAMAGE_PROPERTY_diff,DAMAGE_PROPERTY_percent_change,DAMAGE_CROPS_diff,DAMAGE_CROPS_percent_change,diversity_diff,diversity_percent_change,tons_diff,tons_percent_change
Sevierville,TENNESSEE,2013,CSA,15605.61,12623.51,28229.12,"7,780.49","6,325.57",14106.05,1121,92006000.0,2071000.0,0.5922680094513764,1352.4358,-95.84000000000015,-0.6103894863213277,788.3400000000001,6.660994307644086,692.5,2.514832975143655,149.84999999999854,1.0737163411243644,-432.0,-27.817128139085646,6144250.0,7.155980398722361,1659000.0,402.6699029126213,-0.0022133851608073796,-0.3723220240141045,-250.82420000000002,-15.644636553023217
Sevierville,TENNESSEE,2014,CSA,16152.22,13840.78,29993.01,"7,865.12","6,770.83",14635.94,1143,57254000.0,3000.0,0.5968210597502349,1422.3409,546.6099999999988,3.5026506493498033,1217.2700000000004,9.642880625119332,1763.8899999999994,6.2484767502493765,529.8900000000012,3.756473286284967,22.0,1.9625334522747506,-34752000.0,-37.77144968806382,-2068000.0,-99.85514244326413,0.004553050298858552,0.7687483075569324,69.90509999999995,5.16882945571242
Sevierville,TENNESSEE,2015,CSA,16419.3,14862.4,31281.7,"7,902.96","7,068.46",14971.42,1180,78686250.0,2110000.0,0.5981395186688788,1441.6812,267.0799999999999,1.6535188351817887,1021.619999999999,7.381231404588462,1288.6900000000023,4.296634449159997,335.47999999999956,2.2921657235544846,37.0,3.2370953630796118,21432250.0,37.43362909141719,2107000.0,70233.33333333334,0.0013184589186439055,0.22091360502520807,19.34030000000007,1.3597513788712767
Shawano,WISCONSIN,2013,CSA,11685.78,9394.4,21080.18,"5,826.18","4,707.48",10533.66,1272,47620600.0,289000.0,0.5983010205890725,1682.927730136831,442.78000000000065,3.938272703015211,547.9799999999996,6.194370151993689,990.7700000000004,4.931802377471506,350.03000000000065,3.4371830084164445,-186.0,-12.757201646090532,14930200.0,45.67151212588405,53000.0,22.457627118644076,-0.009062881462984285,-1.4921666289952618,-66.43233936292722,-3.7975223352345044
Shawano,WISCONSIN,2014,CSA,12254.83,10092.1,22346.93,"5,967.33","4,937.00",10904.33,1285,51074500.0,3511000.0,0.5980773651700049,1900.136857305036,569.0499999999993,4.869593642871939,697.7000000000007,7.426764881205838,1266.75,6.009199162435985,370.6700000000001,3.5189098565930665,13.0,1.0220125786163603,3453900.0,7.252953553714159,3222000.0,1114.878892733564,-0.00022365541906765873,-0.03738175456352577,217.209127168205,12.906622386603894
Shawano,WISCONSIN,2015,CSA,13065.07,10990.32,24055.39,"6,288.49","5,226.93",11515.42,824,8732600.0,6000.0,0.6056842052636472,1918.227942412259,810.2399999999998,6.611597223298893,898.2199999999993,8.900228891905538,1708.4599999999991,7.645166472531129,611.0900000000001,5.604104057745873,-461.0,-35.87548638132295,-42341900.0,-82.90223105463588,-3505000.0,-99.82910851609228,0.00760684009364232,1.271882290927362,18.091085107222852,0.9520937945954877
Shawnee,OKLAHOMA,2013,CSA,7730.53,6404.14,14134.67,"3,854.21","3,209.08",7063.29,2212,2022424300.0,468000000.0,0.649717429914963,3142.0863,-59.19000000000051,-0.7598475940085225,402.53999999999996,6.707211410290581,343.35000000000036,2.4896094064962737,72.88000000000011,1.042571179659002,355.0,19.116855142703294,1511242100.0,295.63668296744294,323000000.0,222.75862068965515,0.0021051492105704783,0.3250632011302823,107.81619999999975,3.5532828801232874
Shawnee,OKLAHOMA,2014,CSA,7794.32,6929.89,14724.21,"3,795.34","3,390.06",7185.4,1440,9793000.0,0.0,0.6608388719737168,3291.523,63.789999999999964,0.825169813712634,525.75,8.209533208205944,589.539999999999,4.170879122045301,122.10999999999967,1.7287977698777768,-772.0,-34.9005424954792,-2012631300.0,-99.51577915672789,-468000000.0,-100.0,0.011121442058753872,1.7117352169864875,149.4367000000002,4.755970579165836
Shawnee,OKLAHOMA,2015,CSA,7623.37,7534.61,15157.98,"3,669.29","3,583.41",7252.7,2057,122719900.0,0.0,0.6646753339269837,3422.8796,-170.94999999999982,-2.1932638126225257,604.7199999999993,8.726256838131619,433.77000000000044,2.9459645033587556,67.30000000000018,0.9366214824505281,617.0,42.847222222222214,112926900.0,1153.1389768201777,0.0,,0.003836461953266923,0.5805442318804088,131.35660000000007,3.9907544319149446
Sheboygan,WISCONSIN,2013,MSA,11685.78,9394.4,21080.18,"5,826.18","4,707.48",10533.66,1272,47620600.0,289000.0,0.6994576800788523,752.1764681540016,442.78000000000065,3.938272703015211,547.9799999999996,6.194370151993689,990.7700000000004,4.931802377471506,350.03000000000065,3.4371830084164445,-186.0,-12.757201646090532,14930200.0,45.67151212588405,53000.0,22.457627118644076,0.0020265701992752128,0.29057639823739656,9.630880026049454,1.2970085850661395
Sheboygan,WISCONSIN,2014,MSA,12254.83,10092.1,22346.93,"5,967.33","4,937.00",10904.33,1285,51074500.0,3511000.0,0.6930983151976177,811.4351452785394,569.0499999999993,4.869593642871939,697.7000000000007,7.426764881205838,1266.75,6.009199162435985,370.6700000000001,3.5189098565930665,13.0,1.0220125786163603,3453900.0,7.252953553714159,3222000.0,1114.878892733564,-0.006359364881234675,-0.9091850818648162,59.258677124537826,7.8782944738980065
Sheboygan,WISCONSIN,2015,MSA,13065.07,10990.32,24055.39,"6,288.49","5,226.93",11515.42,824,8732600.0,6000.0,0.6907508655821804,818.2213993356601,810.2399999999998,6.611597223298893,898.2199999999993,8.900228891905538,1708.4599999999991,7.645166472531129,611.0900000000001,5.604104057745873,-461.0,-35.87548638132295,-42341900.0,-82.90223105463588,-3505000.0,-99.82910851609228,-0.0023474496154373137,-0.33868926874652816,6.786254057120686,0.8363273511885039
Shreveport,LOUISIANA,2013,MSA,10167.75,9566.09,19733.83,"5,069.33","4,793.51",9862.84,586,268151300.0,100000.0,0.5232015757140884,149.15304166538576,-240.1200000000008,-2.3071003000614043,472.39999999999964,5.194810907343439,232.26000000000204,1.190981033834726,-27.219999999999345,-0.27522583280585877,-219.0,-27.204968944099384,-542498600.0,-66.9214416729096,99000.0,9900.0,0.003480110418386362,0.6696106762506648,-8.861126249839373,-5.6078048992375
Shreveport,LOUISIANA,2014,MSA,10418.34,10529.43,20947.78,"5,073.08","5,150.94",10224.01,610,10236800.0,10000.0,0.5215698514099182,173.82777351025683,250.59000000000015,2.464557055395744,963.3400000000001,10.070363126418425,1213.949999999997,6.1516188190533505,361.1700000000001,3.661926990603104,24.0,4.095563139931735,-257914500.0,-96.18245371176646,-90000.0,-90.0,-0.0016317243041702456,-0.3118729720840707,24.674731844871076,16.54323074431636
Shreveport,LOUISIANA,2015,MSA,10121.43,11320.28,21441.71,"4,871.66","5,383.85",10255.51,752,20973000.0,1715000.0,0.5218193763382005,175.84348299497617,-296.90999999999985,-2.8498781955666574,790.8500000000004,7.510852914165356,493.9300000000003,2.357910957628917,31.5,0.3080982902011975,142.0,23.278688524590162,10736200.0,104.8784776492654,1705000.0,17050.0,0.00024952492828234085,0.047841133379900036,2.0157094847193378,1.159601509019148
Sidney,OHIO,2013,CSA,24875.86,22186.08,47061.94,"12,402.35","11,117.32",23519.67,1767,74367000.0,575500.0,0.5275469085441753,7075.7487,-167.4300000000003,-0.6685623174910282,1117.8100000000013,5.305656325839769,950.3700000000026,2.061022862591755,138.34999999999854,0.591711674105655,-39.0,-2.1594684385382035,-61428500.0,-45.236035067435964,382500.0,198.1865284974093,-0.006694905356190883,-1.2531601200050257,-265.78709999999955,-3.6203201515410344
Sidney,OHIO,2014,CSA,25416.1,23042.63,48458.73,"12,376.04","11,272.31",23648.36,1473,96945350.0,76000.0,0.554195901210858,7790.3585,540.239999999998,2.171744012066301,856.5499999999993,3.860754130517874,1396.7900000000009,2.967982195379104,128.69000000000233,0.5471590375205171,-294.0,-16.6383701188455,22578350.0,30.36071106808127,-499500.0,-86.79409209383145,0.026648992666682747,5.051492527977008,714.6098000000002,10.099423118291352
Sidney,OHIO,2015,CSA,25093.0,24741.25,49834.26,"12,077.79","11,766.78",23844.57,1416,37622150.0,780250.0,0.5365295793979545,7872.733999999999,-323.09999999999854,-1.2712414571865782,1698.619999999999,7.371641171168397,1375.5299999999988,2.8385597393906004,196.20999999999913,0.829698127058287,-57.0,-3.8696537678207688,-59323200.0,-61.19241407659057,704250.0,926.6447368421053,-0.017666321812903507,-3.1877395293441357,82.37549999999828,1.0574031990953747
Sierra Vista,ARIZONA,2013,MSA,15357.06,12486.71,27843.77,"7,656.56","6,257.02",13913.58,561,154201200.0,16005000.0,0.4075669712348581,131.8068253573081,147.5599999999995,0.9701831092409297,1109.449999999999,9.751469158655057,1257.010000000002,4.727954816607971,439.21999999999935,3.2596724445539405,63.0,12.650602409638555,132502200.0,610.6373565602102,16005000.0,inf,-0.0024949172278975196,-0.6084245569005442,-24.914425968777238,-15.897286269708577
Sierra Vista,ARIZONA,2014,MSA,15747.32,13795.29,29542.61,"7,667.95","6,748.57",14416.53,570,28046500.0,0.0,0.4050448437195283,165.43086224480965,390.2600000000002,2.541241617861756,1308.5800000000017,10.479782104333335,1698.8400000000001,6.101328950785034,502.9500000000007,3.6148137287455917,9.0,1.6042780748663166,-126154700.0,-81.81174984371069,-16005000.0,-100.0,-0.002522127515329764,-0.6188252958006291,33.624036887501546,25.51008780945292
Sierra Vista,ARIZONA,2015,MSA,15927.39,15263.14,31190.54,"7,666.19","7,259.05",14925.24,518,10740500.0,50000.0,0.4036133048494238,164.53045043287298,180.0699999999997,1.1434961631566543,1467.8499999999985,10.640225758211663,1647.9300000000003,5.578146277529306,508.7099999999991,3.5286577283160314,-52.0,-9.122807017543854,-17306000.0,-61.704669031786494,50000.0,inf,-0.0014315388701044984,-0.35342725436489086,-0.9004118119366638,-0.5442828500792141
Sikeston,ILLINOIS,2013,CSA,27837.95,25869.27,53707.22,"13,879.16","12,962.94",26842.1,1847,1562382000.0,620000.0,0.6445078568413833,1495.8057049000447,-266.0400000000009,-0.9466271515183422,1325.869999999999,5.402144772117956,1059.8300000000017,2.0130722529644984,142.45999999999913,0.5335652465726204,-287.0,-13.448922211808812,1541818100.0,7497.6930446072965,-1158569000.0,-99.94651433027745,0.00045817144912896346,0.071139146485244,30.054313010743044,2.050437282682993
Sikeston,ILLINOIS,2014,CSA,26971.34,27210.76,54182.11,"13,133.35","13,311.34",26444.69,1712,256002000.0,897000.0,0.6559496320779237,1611.7463572592328,-866.6100000000006,-3.1130525056622393,1341.489999999998,5.18565077406512,474.8899999999994,0.8842200359653773,-397.40999999999985,-1.480547349126926,-135.0,-7.309149972929074,-1306380000.0,-83.61463457720328,277000.0,44.67741935483871,0.01144177523654033,1.7752731972290325,115.9406523591881,7.7510502854336805
Sikeston,ILLINOIS,2015,CSA,26493.35,29662.21,56155.56,"12,751.80","14,107.16",26858.96,1810,72346500.0,1266000.0,0.6541072724372204,1644.5728576692477,-477.9900000000016,-1.772214506212899,2451.4500000000007,9.009119921678055,1973.449999999997,3.6422538730957355,414.27000000000044,1.5665526803301466,98.0,5.724299065420557,-183655500.0,-71.73986921977172,369000.0,41.137123745819395,-0.0018423596407032283,-0.2808690714357076,32.82650041001489,2.036703868581169
Sioux City,NEBRASKA,2013,CSA,3554.91,3041.83,6596.75,"1,772.37","1,524.25",3296.62,2363,43769000.0,126010000.0,0.5926912916532613,11412.092344426545,208.85999999999967,6.2419868202806095,187.00999999999976,6.5506756993435555,395.8800000000001,6.384265433721392,152.2199999999998,4.840987151761866,400.0,20.37697401935812,-241067000.0,-84.63361372860172,-140030000.0,-52.63494211396782,-0.011924890525705334,-1.9723075361181008,-288.1547999908271,-2.46280951533846
Sioux City,NEBRASKA,2014,CSA,3782.19,3374.32,7156.52,"1,841.69","1,650.70",3492.39,2352,109957000.0,383457000.0,0.5799559606545551,13066.949539724505,227.2800000000002,6.393410803649036,332.49000000000024,10.930591124421829,559.7700000000004,8.485542123015133,195.76999999999998,5.938506712936276,-11.0,-0.4655099449851874,66188000.0,151.22118394297334,257447000.0,204.3068010475359,-0.012735330998706162,-2.1487292251556545,1654.85719529796,14.500909608448453
Sioux City,NEBRASKA,2015,CSA,3876.28,3654.11,7530.39,"1,865.73","1,737.87",3603.61,1497,235079800.0,72577000.0,0.6572314493195406,13325.115662229404,94.09000000000015,2.487712145608767,279.78999999999996,8.291744707081715,373.8699999999999,5.224187174772088,111.22000000000025,3.184638599927281,-855.0,-36.35204081632652,125122800.0,113.79248251589256,-310880000.0,-81.07297558787556,0.07727548866498546,13.324371832952654,258.16612250489925,1.975718370382129
Sioux Falls,SOUTH DAKOTA,2013,MSA,1450.74,1391.88,2842.61,723.29,697.46,1420.75,1743,153441500.0,125000.0,0.444313004727931,4294.556364509174,17.799999999999955,1.2422013482769723,82.46000000000004,6.297444670159313,100.25,3.655610496069084,29.720000000000027,2.136546300223574,187.0,12.017994858611836,146210400.0,2021.9662292044088,95000.0,316.6666666666667,-0.0030178830572835103,-0.6746422256297513,-144.7648737380241,-3.260968647431839
Sioux Falls,SOUTH DAKOTA,2014,MSA,1480.2,1492.76,2972.95,720.76,730.25,1451.01,1335,17439000.0,2000000.0,0.4329643877762093,5085.566603320208,29.460000000000036,2.030687786922547,100.87999999999988,7.247751242923228,130.3399999999997,4.585222735443817,30.25999999999999,2.1298609889143005,-408.0,-23.407917383820998,-136002500.0,-88.6347565684642,1875000.0,1500.0,-0.01134861695172168,-2.554194189897918,791.0102388110336,18.41890457761959
Sioux Falls,SOUTH DAKOTA,2015,MSA,1448.8,1586.93,3035.72,697.34,754.73,1452.07,1680,7870000.0,0.0,0.4243952057013763,5177.086046258252,-31.40000000000009,-2.121334954735854,94.17000000000007,6.308448779442122,62.76999999999998,2.1113708605930093,1.0599999999999454,0.07305256338687727,345.0,25.842696629213478,-9569000.0,-54.87126555421755,-2000000.0,-100.0,-0.008569182074833037,-1.979188662339193,91.51944293804445,1.7995918660920651
Somerset,PENNSYLVANIA,2013,CSA,25825.58,22435.27,48260.85,"12,875.85","11,242.19",24118.04,1803,24947250.0,15000.0,0.7272475433059168,676.5957049859912,58.37000000000262,0.22652821163022807,1013.7799999999988,4.7325372791528375,1072.1500000000015,2.272048181026398,191.76000000000204,0.8014618235680615,118.0,7.002967359050438,-17824000.0,-41.672852675570624,13500.0,900.0,-0.011359154638934887,-1.5379165488942026,-5.056246156280963,-0.7417636152596607
Somerset,PENNSYLVANIA,2014,CSA,27048.07,23908.91,50956.98,"13,170.71","11,696.09",24866.8,1676,18892750.0,2000.0,0.7111259402516046,725.2587132010011,1222.489999999998,4.73364005764827,1473.6399999999994,6.568407690212763,2696.1300000000047,5.586577940504589,748.7599999999984,3.1045640524685947,-127.0,-7.043815862451474,-6054500.0,-24.26920802894107,-13000.0,-86.66666666666667,-0.016121603054312206,-2.216797183119623,48.66300821500988,7.192331824810716
Somerset,PENNSYLVANIA,2015,CSA,27623.41,26025.95,53649.37,"13,295.73","12,377.78",25673.5,1470,20544350.0,0.0,0.7348686204660846,739.8892242085387,575.3400000000001,2.1271018597630142,2117.040000000001,8.854606922691177,2692.3899999999994,5.283652995134336,806.7000000000007,3.244084482120746,-206.0,-12.29116945107399,1651600.0,8.741977742784934,-2000.0,-100.0,0.023742680214480005,3.338744780717695,14.63051100753762,2.0172816598044596
South Bend,MICHIGAN,2013,CSA,19056.58,16959.79,36016.37,"9,501.04","8,498.45",17999.49,1216,197171500.0,5000.0,0.5353407044356441,3826.457015975172,606.6200000000026,3.2879204074155233,847.0600000000013,5.257085546645435,1453.6700000000055,4.205892479464879,471.34000000000015,2.689045906156662,224.0,22.580645161290324,152898280.0,345.35161436191004,-152795000.0,-99.9967277486911,0.016877781840958228,3.25534982453366,-233.6542428251978,-5.754872906961539
South Bend,MICHIGAN,2014,CSA,20308.14,17810.19,38118.33,"9,888.78","8,712.64",18601.42,1214,1880374000.0,0.0,0.5068827199854748,4324.097112635129,1251.5599999999977,6.567600272451801,850.3999999999978,5.014213029760373,2101.959999999999,5.836123962520379,601.9299999999967,3.3441503064808975,-2.0,-0.164473684210531,1683202500.0,853.674339344175,-5000.0,-100.0,-0.028457984450169227,-5.315864124356029,497.6400966599567,13.005244657978565
South Bend,MICHIGAN,2015,CSA,20858.57,19286.72,40145.29,"10,039.67","9,172.64",19212.31,878,79924000.0,0.0,0.5078026598000336,4407.834837788098,550.4300000000003,2.7103910057740377,1476.5300000000025,8.290366357686253,2026.9599999999991,5.317546702596876,610.890000000003,3.2841041167825047,-336.0,-27.67710049423394,-1800450000.0,-95.74956896872644,0.0,,0.0009199398145587345,0.18148967764872737,83.73772515296969,1.9365366450324606
South Burlington,VERMONT,2013,MSA,1239.24,1114.26,2353.5,617.85,558.35,1176.2,311,13455500.0,75000.0,0.3060302731944662,274.05655283835307,28.549999999999955,2.3581593967076486,64.1099999999999,6.104842165404922,92.65999999999985,4.098476672387252,29.670000000000073,2.58780843065598,-55.0,-15.02732240437158,9640000.0,252.65364958721008,-10735000.0,-99.30619796484737,-0.01949993500525543,-5.990207518096657,-1.0099374278403843,-0.36716120050210854
South Burlington,VERMONT,2014,MSA,1347.32,1244.61,2591.93,656.06,608.86,1264.92,194,7250000.0,0.0,0.3065434656981414,282.1769816686327,108.07999999999993,8.721474452083534,130.3499999999999,11.698346884928101,238.42999999999984,10.130868918631819,88.72000000000003,7.542934875021268,-117.0,-37.62057877813505,-6205500.0,-46.11868752554717,-75000.0,-100.0,0.0005131925036752083,0.16769337827866604,8.12042883027965,2.96304859204346
South Burlington,VERMONT,2015,MSA,1375.04,1344.84,2719.88,661.84,639.6,1301.43,234,3553500.0,0.0,0.3086292096591756,287.74553304085725,27.720000000000027,2.057417688448182,100.23000000000002,8.053125075324807,127.95000000000027,4.936475907914195,36.50999999999999,2.886348543781425,40.0,20.618556701030922,-3696500.0,-50.98620689655172,0.0,,0.0020857439610342254,0.6804072487025747,5.568551372224533,1.9734250962978317
South Portland,MAINE,2013,CSA,3707.46,2522.32,6229.78,"1,848.42","1,263.92",3112.35,568,3656500.0,30000.0,0.4141913102313814,203.86537343289947,132.47000000000025,3.705464910391365,158.70000000000027,6.714277252688694,291.1799999999994,4.903175832687823,104.17000000000007,3.462891183373329,285.0,100.70671378091873,2556500.0,232.40909090909093,30000.0,inf,-0.0033467884484328914,-0.8015528305117203,-6.517582866179623,-3.0979614417597
South Portland,MAINE,2014,CSA,3911.73,2763.28,6675.01,"1,904.77","1,351.78",3256.55,388,3687000.0,0.0,0.4102064997066141,206.44369693284227,204.26999999999998,5.509702060170585,240.96000000000004,9.55310983538964,445.2300000000005,7.146801331668229,144.20000000000027,4.633155011486512,-180.0,-31.690140845070424,30500.0,0.8341309995897772,-30000.0,-100.0,-0.0039848105247672905,-0.9620700450092112,2.5783234999427975,1.2647186996625592
South Portland,MAINE,2015,CSA,3967.45,3014.57,6982.02,"1,909.62","1,433.71",3343.33,441,988500.0,50000.0,0.4140912344292413,212.6586242542085,55.7199999999998,1.4244336904643218,251.28999999999996,9.093902898005268,307.0100000000002,4.599393858585987,86.77999999999975,2.6647832829221008,53.0,13.659793814432986,-2698500.0,-73.18958502847843,50000.0,inf,0.003884734722627181,0.9470193001343441,6.214927321366218,3.0104708517150636
Spartanburg,SOUTH CAROLINA,2013,CSA,9918.24,9398.86,19317.1,"4,944.94","4,709.72",9654.65,920,18369000.0,10000.0,0.5409695690161644,756.7406000000001,154.5599999999995,1.5830096848729047,602.4800000000014,6.849181140423699,757.0399999999972,4.078866124355196,240.82999999999993,2.5582600899528574,-355.0,-27.84313725490196,9547500.0,108.22989287536133,-550000.0,-98.21428571428571,-0.002932124223734567,-0.5390908431022856,-48.995399999999904,-6.08082548129908
Spartanburg,SOUTH CAROLINA,2014,CSA,10279.53,10326.1,20605.63,"5,005.48","5,051.47",10056.95,782,12054900.0,27200.0,0.5443526604972361,759.6957,361.2900000000009,3.6426825727145173,927.2399999999998,9.865451767554777,1288.5300000000025,6.67041119008549,402.3000000000011,4.166904030700236,-138.0,-15.000000000000002,-6314100.0,-34.37367303609342,17200.0,172.00000000000003,0.0033830914810716317,0.6253755617389611,2.955099999999902,0.3905036943967266
Spartanburg,SOUTH CAROLINA,2015,CSA,10292.62,11156.6,21449.22,"4,954.05","5,306.01",10260.06,1317,153771870.0,24847000.0,0.5455420802767772,754.4661,13.090000000000146,0.12734045233586677,830.5,8.04272668287156,843.5900000000001,4.093978199162085,203.10999999999876,2.019598387184973,535.0,68.41432225063939,141716970.0,1175.5963964860762,24819800.0,91249.26470588235,0.0011894197795411232,0.21850169308526013,-5.229600000000005,-0.6883808872420905
Spearfish,SOUTH DAKOTA,2013,CSA,1450.74,1391.88,2842.61,723.29,697.46,1420.75,1743,153441500.0,125000.0,0.4073889057601255,1634.4499376506733,17.799999999999955,1.2422013482769723,82.46000000000004,6.297444670159313,100.25,3.655610496069084,29.720000000000027,2.136546300223574,187.0,12.017994858611836,146210400.0,2021.9662292044088,95000.0,316.6666666666667,0.061434120741667764,17.75784680601833,-12.584816136645031,-0.764089288808667
Spearfish,SOUTH DAKOTA,2014,CSA,1480.2,1492.76,2972.95,720.76,730.25,1451.01,1335,17439000.0,2000000.0,0.3571211496960256,1835.9042265378089,29.460000000000036,2.030687786922547,100.87999999999988,7.247751242923228,130.3399999999997,4.585222735443817,30.25999999999999,2.1298609889143005,-408.0,-23.407917383820998,-136002500.0,-88.6347565684642,1875000.0,1500.0,-0.05026775606409989,-12.339009568831516,201.4542888871356,12.325509900701025
Spearfish,SOUTH DAKOTA,2015,CSA,1448.8,1586.93,3035.72,697.34,754.73,1452.07,1680,7870000.0,0.0,0.3503576999307793,1862.9257221657904,-31.40000000000009,-2.121334954735854,94.17000000000007,6.308448779442122,62.76999999999998,2.1113708605930093,1.0599999999999454,0.07305256338687727,345.0,25.842696629213478,-9569000.0,-54.87126555421755,-2000000.0,-100.0,-0.006763449765246288,-1.8938810459708688,27.021495627981494,1.4718357982616226
Spokane,IDAHO,2013,CSA,3584.84,2336.45,5921.28,"1,787.29","1,170.78",2958.07,295,3430700.0,500.0,0.6197077102737282,1068.252553852066,-94.55999999999995,-2.5699842365603076,163.5999999999999,7.529281818809386,69.02999999999975,1.179546328335257,-5.0,-0.16874390412646711,-38.0,-11.41141141141141,-472164100.0,-99.27865064967068,-4001500.0,-99.98750624687656,-0.004722815141318892,-0.7563395684699659,-134.42027244026212,-11.176794677789548
Spokane,IDAHO,2014,CSA,3637.11,2566.41,6203.52,"1,771.04","1,255.47",3026.51,392,8641600.0,78928000.0,0.6147818231202763,1311.7303655563617,52.26999999999998,1.458084600707421,229.96000000000004,9.84228209463074,282.2400000000007,4.76653696498055,68.44000000000005,2.3136707380149835,97.0,32.881355932203384,5210900.0,151.89028478153145,78927500.0,15785500.0,-0.00492588715345188,-0.794872658801693,243.47781170429562,22.79215816768485
Spokane,IDAHO,2015,CSA,3746.82,2814.76,6561.57,"1,803.42","1,338.68",3142.1,373,8734800.0,1000.0,0.6194356779446636,1315.3574969322108,109.71000000000004,3.0164058826925855,248.35000000000036,9.67694172014606,358.0499999999993,5.771723150727315,115.58999999999969,3.819250555920828,-19.0,-4.846938775510202,93200.0,1.0785039807443164,-78927000.0,-99.99873302250151,0.0046538548243872935,0.7569929118540042,3.6271313758491033,0.27651501185692595
Spokane Valley,IDAHO,2013,CSA,3584.84,2336.45,5921.28,"1,787.29","1,170.78",2958.07,295,3430700.0,500.0,0.6197077102737282,1068.252553852066,-94.55999999999995,-2.5699842365603076,163.5999999999999,7.529281818809386,69.02999999999975,1.179546328335257,-5.0,-0.16874390412646711,-38.0,-11.41141141141141,-472164100.0,-99.27865064967068,-4001500.0,-99.98750624687656,-0.004722815141318892,-0.7563395684699659,-134.42027244026212,-11.176794677789548
Spokane Valley,IDAHO,2014,CSA,3637.11,2566.41,6203.52,"1,771.04","1,255.47",3026.51,392,8641600.0,78928000.0,0.6147818231202763,1311.7303655563617,52.26999999999998,1.458084600707421,229.96000000000004,9.84228209463074,282.2400000000007,4.76653696498055,68.44000000000005,2.3136707380149835,97.0,32.881355932203384,5210900.0,151.89028478153145,78927500.0,15785500.0,-0.00492588715345188,-0.794872658801693,243.47781170429562,22.79215816768485
Spokane Valley,IDAHO,2015,CSA,3746.82,2814.76,6561.57,"1,803.42","1,338.68",3142.1,373,8734800.0,1000.0,0.6194356779446636,1315.3574969322108,109.71000000000004,3.0164058826925855,248.35000000000036,9.67694172014606,358.0499999999993,5.771723150727315,115.58999999999969,3.819250555920828,-19.0,-4.846938775510202,93200.0,1.0785039807443164,-78927000.0,-99.99873302250151,0.0046538548243872935,0.7569929118540042,3.6271313758491033,0.27651501185692595
Springdale,MISSOURI,2013,MSA,12396.01,11594.99,23991.0,"6,180.27","5,810.19",11990.46,1979,95535500.0,445000.0,0.6706635536659671,4230.221080705087,309.90999999999985,2.56418530377871,666.5900000000001,6.099612020057843,976.5,4.242977253470648,317.1299999999992,2.71670551590677,-372.0,-15.82305401956614,52557550.0,122.28956941873683,-163959000.0,-99.72932532055181,-0.018039856880458727,-2.6193941549012667,106.98221848934645,2.5946160788719475
Springdale,MISSOURI,2014,MSA,12849.07,12439.22,25288.29,"6,256.69","6,085.19",12341.88,1698,7135500.0,165000.0,0.6806445019621843,4272.671687421617,453.0599999999995,3.654885725326129,844.2299999999996,7.280989461827914,1297.2900000000009,5.407402776041015,351.4200000000001,2.930830009857832,-281.0,-14.199090449722085,-88400000.0,-92.53104866777271,-280000.0,-62.92134831460674,0.009980948296217207,1.4882198744302633,42.450606716530274,1.0035079941839609
Springdale,MISSOURI,2015,MSA,13426.78,13379.94,26806.73,"6,462.59","6,363.42",12826.01,2477,323680000.0,7510000.0,0.6880888975536087,4356.637150510635,577.710000000001,4.496123065716051,940.7200000000012,7.562532055868454,1518.4399999999987,6.004518296808525,484.130000000001,3.9226600809601164,779.0,45.877502944640746,316544500.0,4436.192278046387,7345000.0,4451.515151515152,0.007444395591424402,1.0937274259857244,83.96546308901816,1.965174701725969
Springfield,ILLINOIS,2013,CSA,27837.95,25869.27,53707.22,"13,879.16","12,962.94",26842.1,1847,1562382000.0,620000.0,0.5975677669315042,6482.587012489261,-266.0400000000009,-0.9466271515183422,1325.869999999999,5.402144772117956,1059.8300000000017,2.0130722529644984,142.45999999999913,0.5335652465726204,-287.0,-13.448922211808812,1541818100.0,7497.6930446072965,-1158569000.0,-99.94651433027745,-0.0009729140145205983,-0.16254768397410135,-443.74704884650055,-6.406665415166568
Springfield,ILLINOIS,2014,CSA,26971.34,27210.76,54182.11,"13,133.35","13,311.34",26444.69,1712,256002000.0,897000.0,0.5888761284227523,7745.922215957413,-866.6100000000006,-3.1130525056622393,1341.489999999998,5.18565077406512,474.8899999999994,0.8842200359653773,-397.40999999999985,-1.480547349126926,-135.0,-7.309149972929074,-1306380000.0,-83.61463457720328,277000.0,44.67741935483871,-0.008691638508751875,-1.4545025668608602,1263.335203468152,19.488133379995176
Springfield,ILLINOIS,2015,CSA,26493.35,29662.21,56155.56,"12,751.80","14,107.16",26858.96,1810,72346500.0,1266000.0,0.5982086917680157,7896.027664501725,-477.9900000000016,-1.772214506212899,2451.4500000000007,9.009119921678055,1973.449999999997,3.6422538730957355,414.27000000000044,1.5665526803301466,98.0,5.724299065420557,-183655500.0,-71.73986921977172,369000.0,41.137123745819395,0.009332563345263445,1.5848092484678888,150.1054485443119,1.9378641349519166
