ID,State_FIPS,Name,Region_type,State,diversity_2012,diversity_2013,diversity_2014,diversity_2015
506,5,Memphis,CSA,Arkansas,0.7176529762496383,0.7037193707910175,0.7200534535493734,0.7172522250441291
506,5,Forrest City,CSA,Arkansas,0.7176529762496383,0.7037193707910175,0.7200534535493734,0.7172522250441291
507,5,Texarkana,MSA,Arkansas,0.6459171572198428,0.6328260346068962,0.6545485233502435,0.6511074540308868
599,5,Remainder of Arkansas,RS,Arkansas,0.7345921293726632,0.7209972301283172,0.7230766842581604,0.7342425234382746
601,6,Bakersfield,MSA,California,0.48203514419512067,0.47758734464383834,0.4667044421510029,0.4747830104560449
602,6,Chico,MSA,California,0.3909469146391419,0.3760635118729715,0.39956776675500816,0.4012570553843027
603,6,El Centro,MSA,California,0.43008126150714493,0.4265837066787865,0.42862560326854005,0.4382021540246439
604,6,Fresno,CSA,California,0.5183768453089876,0.5123569410803542,0.5123926564737433,0.5123479650491493
604,6,Madera,CSA,California,0.5183768453089876,0.5123569410803542,0.5123926564737433,0.5123479650491493
605,6,Los Angeles,CSA,California,0.6910452757620147,0.6771853773624602,0.6973707956457852,0.6957926698856406
605,6,Long Beach,CSA,California,0.6910452757620147,0.6771853773624602,0.6973707956457852,0.6957926698856406
606,6,Modesto,CSA,California,0.45640266880761327,0.44350736473050584,0.4631004338837938,0.4501123450339845
606,6,Merced,CSA,California,0.45640266880761327,0.44350736473050584,0.4631004338837938,0.4501123450339845
607,6,Redding,CSA,California,0.4780361136610952,0.46880312631384613,0.45933356524102203,0.4671357689213406
607,6,Red Bluff,CSA,California,0.4780361136610952,0.46880312631384613,0.45933356524102203,0.4671357689213406
608,6,Sacramento,CSA,California,0.3306968562248238,0.3251068924680418,0.3264782256676574,0.32852340802766783
608,6,Roseville,CSA,California,0.3306968562248238,0.3251068924680418,0.3264782256676574,0.32852340802766783
609,6,Salinas,MSA,California,0.4601191057110726,0.44416862344542385,0.44795672194567027,0.4522213715175168
610,6,San Diego,MSA,California,0.3486587109981974,0.34896156326935424,0.33268558816990046,0.3557542661373669
610,6,Carlsbad,MSA,California,0.3486587109981974,0.34896156326935424,0.33268558816990046,0.3557542661373669
611,6,San Jose,CSA,California,0.490315540208651,0.48007344872446245,0.4986393374230486,0.4939097758106704
611,6,San Francisco,CSA,California,0.490315540208651,0.48007344872446245,0.4986393374230486,0.4939097758106704
611,6,Oakland,CSA,California,0.490315540208651,0.48007344872446245,0.4986393374230486,0.4939097758106704
612,6,San Luis Obispo,MSA,California,0.46524242711425534,0.45916845337309903,0.45881261707935767,0.45857612704408
612,6,Paso Robles,MSA,California,0.46524242711425534,0.45916845337309903,0.45881261707935767,0.45857612704408
612,6,Arroyo Grande,MSA,California,0.46524242711425534,0.45916845337309903,0.45881261707935767,0.45857612704408
613,6,Santa Maria,MSA,California,0.4845571807724297,0.4719323308882628,0.43685893165201295,0.47466288376627624
613,6,Santa Barbara,MSA,California,0.4845571807724297,0.4719323308882628,0.43685893165201295,0.47466288376627624
614,6,Visalia,CSA,California,0.47500709713967815,0.4600579110465339,0.47259113471191827,0.4687367284953947
614,6,Porterville,CSA,California,0.47500709713967815,0.4600579110465339,0.47259113471191827,0.4687367284953947
614,6,Hanford,CSA,California,0.47500709713967815,0.4600579110465339,0.47259113471191827,0.4687367284953947
699,6,Remainder of California,RS,California,0.47789418342836854,0.46882511586461906,0.46915091473166515,0.4758529921436173
801,8,Colorado Springs,MSA,Colorado,0.3008924458903538,0.29307775646059053,0.2893834253228506,0.2853534702869194
802,8,Denver,CSA,Colorado,0.545522131876888,0.5366550940348378,0.5636428546848021,0.5417352790395363
802,8,Aurora,CSA,Colorado,0.545522131876888,0.5366550940348378,0.5636428546848021,0.5417352790395363
803,8,Edwards,CSA,Colorado,0.2890740288039808,0.28122654663563296,0.2821168415130545,0.2782484515499951
803,8,Glenwood Springs,CSA,Colorado,0.2890740288039808,0.28122654663563296,0.2821168415130545,0.2782484515499951
804,8,Fort Collins,MSA,Colorado,0.34331909377997283,0.33511948775939565,0.33763969107160174,0.3338838710594905
805,8,Grand Junction,MSA,Colorado,0.22052116175864223,0.21616027994025777,0.21915680565750892,0.21463566082630958
806,8,Pueblo,CSA,California,0.38996379900535905,0.3810178724816713,0.37929986362508383,0.37591303457092606
807,8,Steamboat Springs,CSA,Colorado,0.2827502551646639,0.2749764066603846,0.27664971882579725,0.27297227517122813
807,8,Craig,CSA,Colorado,0.2827502551646639,0.2749764066603846,0.27664971882579725,0.27297227517122813
899,8,Remainder of Colorado,RS,Colorado,0.4374606803307335,0.43640431124703727,0.42915581747354303,0.4247516231671836
901,9,Boston,CSA,Connecticut,0.6299915759627686,0.6265082847396005,0.6280777233159469,0.6278503242082946
901,9,Worcester,CSA,Connecticut,0.6299915759627686,0.6265082847396005,0.6280777233159469,0.6278503242082946
901,9,Providence,CSA,Connecticut,0.6299915759627686,0.6265082847396005,0.6280777233159469,0.6278503242082946
902,9,Hartford,MSA,Connecticut,0.32085607099761426,0.32158774002686646,0.32243222623701273,0.32459917019633416
902,9,West Hartford,MSA,Connecticut,0.32085607099761426,0.32158774002686646,0.32243222623701273,0.32459917019633416
902,9,East Hartford,MSA,Connecticut,0.32085607099761426,0.32158774002686646,0.32243222623701273,0.32459917019633416
903,9,New York,CSA,Pennsylvania,0.6988355069921599,0.6919568907699687,0.7013665100755421,0.6979992661511109
903,9,Newark,CSA,Pennsylvania,0.6988355069921599,0.6919568907699687,0.7013665100755421,0.6979992661511109
999,9,Remainder of Connecticut,RS,Connecticut,0.26892186498376675,0.27634173734155904,0.2790519184695391,0.2812927092690303
1001,10,Philadelphia,CSA,Maryland,0.6527065688555425,0.6480960212792068,0.655781123732179,0.6574220908757475
1001,10,Reading,CSA,Maryland,0.6527065688555425,0.6480960212792068,0.655781123732179,0.6574220908757475
1001,10,Camden,CSA,Maryland,0.6527065688555425,0.6480960212792068,0.655781123732179,0.6574220908757475
1002,10,Salisbury,MSA,Delaware,0.4678482848197084,0.46614602966744134,0.4647445822192464,0.4638889163571349
1101,11,Washington,MSA,West Virginia,0.6881777672268817,0.6860520823731915,0.6603623280719038,0.671079545240462
1101,11,Arlington,MSA,West Virginia,0.6881777672268817,0.6860520823731915,0.6603623280719038,0.671079545240462
1101,11,Alexandria,MSA,West Virginia,0.6881777672268817,0.6860520823731915,0.6603623280719038,0.671079545240462
1201,12,Cape Coral,CSA,Florida,0.5638405772300439,0.5485056132842568,0.5646538369236329,0.5639108711551196
1201,12,Fort Myers,CSA,Florida,0.5638405772300439,0.5485056132842568,0.5646538369236329,0.5639108711551196
1201,12,Naples,CSA,Florida,0.5638405772300439,0.5485056132842568,0.5646538369236329,0.5639108711551196
1202,12,Crestview,MSA,Florida,0.625553213836592,0.6141757388578888,0.623991342197315,0.6212641142007729
1202,12,Fort Walton Beach,MSA,Florida,0.625553213836592,0.6141757388578888,0.623991342197315,0.6212641142007729
1202,12,Destin,MSA,Florida,0.625553213836592,0.6141757388578888,0.623991342197315,0.6212641142007729
1203,12,Gainesville,CSA,Florida,0.550064264087949,0.5316693159606911,0.5443190576800596,0.5427771952682054
1203,12,Lake City,CSA,Florida,0.550064264087949,0.5316693159606911,0.5443190576800596,0.5427771952682054
1204,12,Homosassa Springs,MSA,Florida,0.5401809938858279,0.5226701982571555,0.5406587543742708,0.5401892359874336
1205,12,Jacksonville,CSA,Georgia,0.5165894071145045,0.5156987853320277,0.5180583401490786,0.5187310376057459
1205,12,St. Marys,CSA,Georgia,0.5165894071145045,0.5156987853320277,0.5180583401490786,0.5187310376057459
1205,12,Palatka,CSA,Georgia,0.5165894071145045,0.5156987853320277,0.5180583401490786,0.5187310376057459
1206,12,Lakeland,MSA,Florida,0.5992852389941989,0.5819260398439141,0.5924412321775797,0.5918471912746682
1206,12,Winter Haven,MSA,Florida,0.5992852389941989,0.5819260398439141,0.5924412321775797,0.5918471912746682
1207,12,Miami,CSA,Florida,0.6291494625982652,0.6256514367704917,0.6254869778741733,0.6281001917563171
1207,12,Fort Lauderdale,CSA,Florida,0.6291494625982652,0.6256514367704917,0.6254869778741733,0.6281001917563171
1207,12,Port St. Lucie,CSA,Florida,0.6291494625982652,0.6256514367704917,0.6254869778741733,0.6281001917563171
1208,12,North Port,CSA,Florida,0.5969602924935726,0.5796232686056175,0.5907252213927976,0.5891554039264286
1208,12,Sarasota,CSA,Florida,0.5969602924935726,0.5796232686056175,0.5907252213927976,0.5891554039264286
1209,12,Ocala,MSA,Florida,0.5812662993772745,0.5630376235783476,0.5760732595390394,0.5749807066827481
1210,12,Orlando,CSA,Florida,0.6059512933824612,0.5954527761805934,0.6043484356671334,0.6011056988238531
1210,12,Deltona,CSA,Florida,0.6059512933824612,0.5954527761805934,0.6043484356671334,0.6011056988238531
1210,12,Daytona Beach,CSA,Florida,0.6059512933824612,0.5954527761805934,0.6043484356671334,0.6011056988238531
1211,12,Palm Bay,MSA,Florida,0.557656521980479,0.5430813810988099,0.5534029449524458,0.5533957024270107
1211,12,Melbourne,MSA,Florida,0.557656521980479,0.5430813810988099,0.5534029449524458,0.5533957024270107
1211,12,Titusville,MSA,Florida,0.557656521980479,0.5430813810988099,0.5534029449524458,0.5533957024270107
1212,12,Panama City,MSA,Florida,0.5787064691881028,0.5692465340150784,0.5789092919636811,0.5753451281105529
1213,12,Pensacola,MSA,Florida,0.5655592299363229,0.5557738521922949,0.5617773998797119,0.5590976482854944
1213,12,Ferry Pass,MSA,Florida,0.5655592299363229,0.5557738521922949,0.5617773998797119,0.5590976482854944
1213,12,Brent,MSA,Florida,0.5655592299363229,0.5557738521922949,0.5617773998797119,0.5590976482854944
1214,12,Sebring,MSA,Florida,0.5049078124203962,0.49462671082260773,0.5073110624809315,0.503230301691621
1215,12,Tallahassee,CSA,Georgia,0.7015608385173696,0.6950310867414597,0.7002338456248597,0.6981997408962491
1215,12,Bainbridge,CSA,Georgia,0.7015608385173696,0.6950310867414597,0.7002338456248597,0.6981997408962491
1216,12,Tampa,MSA,Florida,0.4989221160655798,0.4901264878714049,0.4944898150361088,0.4948440872190653
1216,12,St. Petersburg,MSA,Florida,0.4989221160655798,0.4901264878714049,0.4944898150361088,0.4948440872190653
1216,12,Clearwater,MSA,Florida,0.4989221160655798,0.4901264878714049,0.4944898150361088,0.4948440872190653
1299,12,Remainder of Florida,RS,Florida,0.693081254274185,0.6818244547102373,0.6921063261843602,0.6886190939554174
1301,13,Albany,MSA,Georgia,0.661157939366945,0.6579893239162791,0.6640419917694993,0.6629423676016827
1302,13,Atlanta,CSA,Georgia,0.7032997829898324,0.7022196858365671,0.7109348925407467,0.709072278858172
1302,13,,CSA,Georgia,0.7032997829898324,0.7022196858365671,0.7109348925407467,0.709072278858172
1302,13,Athens,CSA,Georgia,0.7032997829898324,0.7022196858365671,0.7109348925407467,0.709072278858172
1302,13,Clarke County,CSA,Georgia,0.7032997829898324,0.7022196858365671,0.7109348925407467,0.709072278858172
1302,13,,CSA,Georgia,0.7032997829898324,0.7022196858365671,0.7109348925407467,0.709072278858172
1302,13,Sandy Springs,CSA,Georgia,0.7032997829898324,0.7022196858365671,0.7109348925407467,0.709072278858172
1303,13,Augusta,MSA,South Carolina,0.6783034303947231,0.6712127402017238,0.6776580621924619,0.6783235287030235
1303,13,Richmond County,MSA,South Carolina,0.6783034303947231,0.6712127402017238,0.6776580621924619,0.6783235287030235
1304,13,Brunswick,MSA,Georgia,0.6504059601701405,0.6398194432667055,0.6522415324863653,0.6497036892344668
1308,13,Macon,CSA,Georgia,0.5728338046303592,0.5711926267079587,0.5735591116527562,0.5730515608004899
1308,13,Warner Robins,CSA,Georgia,0.5728338046303592,0.5711926267079587,0.5735591116527562,0.5730515608004899
1309,13,Rome,CSA,Georgia,0.5776732540453131,0.575887915081939,0.5744699425111865,0.5764587425724783
1309,13,Summerville,CSA,Georgia,0.5776732540453131,0.575887915081939,0.5744699425111865,0.5764587425724783
1310,13,Savannah,CSA,Georgia,0.5110655142826325,0.5197407846707988,0.5355542810353611,0.5190476915863552
1310,13,Hinesville,CSA,Georgia,0.5110655142826325,0.5197407846707988,0.5355542810353611,0.5190476915863552
1310,13,Statesboro,CSA,Georgia,0.5110655142826325,0.5197407846707988,0.5355542810353611,0.5190476915863552
1312,13,Valdosta,MSA,Georgia,0.6690513448063221,0.665969470196331,0.6713861446694316,0.6703507708011696
1399,13,Remainder of Georgia,RS,Georgia,0.7154581755032989,0.7167487800865848,0.7133467535539888,0.7129445917637356
1601,16,Boise City,CSA,Oregon,0.5063763958429395,0.5085436839477733,0.5013386642401139,0.5015594226970768
1601,16,Mountain Home,CSA,Oregon,0.5063763958429395,0.5085436839477733,0.5013386642401139,0.5015594226970768
1601,16,Ontario,CSA,Oregon,0.5063763958429395,0.5085436839477733,0.5013386642401139,0.5015594226970768
1602,16,Idaho Falls,CSA,Idaho,0.46640568392083454,0.45950278668300903,0.5554025005947425,0.5558543527795488
1602,16,Rexburg,CSA,Idaho,0.46640568392083454,0.45950278668300903,0.5554025005947425,0.5558543527795488
1602,16,Blackfoot,CSA,Idaho,0.46640568392083454,0.45950278668300903,0.5554025005947425,0.5558543527795488
1603,16,Lewiston,MSA,Washington,0.5524492131961494,0.5489913595674895,0.5319090176828967,0.5417711738000381
1604,16,Logan,MSA,Idaho,0.48291764894282335,0.47934424399384346,0.49983048774980704,0.49866178848708004
1605,16,Pocatello,MSA,Idaho,0.5366999345298673,0.4945684251461797,0.5377389152854722,0.5395824896454027
1606,16,Pullman,CSA,Idaho,0.6010058026999416,0.5997056411593285,0.573838026615887,0.5836958803441875
1606,16,Moscow,CSA,Idaho,0.6010058026999416,0.5997056411593285,0.573838026615887,0.5836958803441875
1607,16,Spokane,CSA,Idaho,0.6244305254150471,0.6197077102737282,0.6147818231202763,0.6194356779446636
1607,16,Spokane Valley,CSA,Idaho,0.6244305254150471,0.6197077102737282,0.6147818231202763,0.6194356779446636
1607,16,Coeur d'Alene,CSA,Idaho,0.6244305254150471,0.6197077102737282,0.6147818231202763,0.6194356779446636
1699,16,Remainder of Idaho,RS,Idaho,0.531984426837464,0.5275678735433117,0.48766127214635213,0.49031846996658784
1701,17,Bloomington,CSA,Illinois,0.6690560265760002,0.6675334226284908,0.6559345260205791,0.6533777985345219
1701,17,Pontiac,CSA,Illinois,0.6690560265760002,0.6675334226284908,0.6559345260205791,0.6533777985345219
1702,17,Cape Girardeau,CSA,Illinois,0.6440496853922544,0.6445078568413833,0.6559496320779237,0.6541072724372204
1702,17,Sikeston,CSA,Illinois,0.6440496853922544,0.6445078568413833,0.6559496320779237,0.6541072724372204
1703,17,Carbondale,MSA,Illinois,0.6925742084420095,0.6947360884685594,0.7021290380212076,0.6988513470184329
1703,17,Marion,MSA,Illinois,0.6925742084420095,0.6947360884685594,0.7021290380212076,0.6988513470184329
1704,17,Champaign,MSA,Illinois,0.6352894986165986,0.6361621422596441,0.638175568564577,0.645377249838762
1704,17,Urbana,MSA,Illinois,0.6352894986165986,0.6361621422596441,0.638175568564577,0.645377249838762
1705,17,Chicago,CSA,Wisconsin,0.6561709175979127,0.6483276933638439,0.6674957574565369,0.6448833216002743
1705,17,Naperville,CSA,Wisconsin,0.6561709175979127,0.6483276933638439,0.6674957574565369,0.6448833216002743
1706,17,Danville,MSA,Illinois,0.6629200868291627,0.6596448930802222,0.6562575096192345,0.6742557356162808
1708,17,Decatur,MSA,Illinois,0.6578633610147048,0.6580674668454234,0.6627541388781233,0.6495520628004313
1709,17,Dixon,CSA,Illinois,0.7160451872303931,0.7156408684743657,0.7115332252389761,0.7093329800241025
1709,17,Sterling,CSA,Illinois,0.7160451872303931,0.7156408684743657,0.7115332252389761,0.7093329800241025
1710,17,Paducah,CSA,Illinois,0.6401679258818531,0.630560829690343,0.6151491530524082,0.6392824033554987
1710,17,Mayfield,CSA,Illinois,0.6401679258818531,0.630560829690343,0.6151491530524082,0.6392824033554987
1711,17,Peoria,CSA,Illinois,0.6453895973738111,0.6471993678969965,0.6178186835666059,0.6386155975871008
1711,17,Canton,CSA,Illinois,0.6453895973738111,0.6471993678969965,0.6178186835666059,0.6386155975871008
1712,17,Quincy,CSA,Missouri,0.6567362743084377,0.6573811338743382,0.6753315342614462,0.6724417679440853
1712,17,Hannibal,CSA,Missouri,0.6567362743084377,0.6573811338743382,0.6753315342614462,0.6724417679440853
1713,17,Rockford,CSA,Illinois,0.6444980420354569,0.6344906901421108,0.6250388754280856,0.6413547647611993
1713,17,Freeport,CSA,Illinois,0.6444980420354569,0.6344906901421108,0.6250388754280856,0.6413547647611993
1713,17,Rochelle,CSA,Illinois,0.6444980420354569,0.6344906901421108,0.6250388754280856,0.6413547647611993
1714,17,Springfield,CSA,Illinois,0.5985406809460248,0.5975677669315042,0.5888761284227523,0.5982086917680157
1714,17,Jacksonville,CSA,Illinois,0.5985406809460248,0.5975677669315042,0.5888761284227523,0.5982086917680157
1714,17,Lincoln,CSA,Illinois,0.5985406809460248,0.5975677669315042,0.5888761284227523,0.5982086917680157
1715,17,St. Louis,CSA,Illinois,0.6968733678323897,0.7069175242469711,0.7242370913804158,0.6991138453789064
1715,17,St. Charles,CSA,Illinois,0.6968733678323897,0.7069175242469711,0.7242370913804158,0.6991138453789064
1715,17,Farmington,CSA,Illinois,0.6968733678323897,0.7069175242469711,0.7242370913804158,0.6991138453789064
1799,17,Remainder of Illinois,RS,Illinois,0.6380382144313179,0.6381633423181283,0.6386646155830785,0.6368933277960679
1801,18,Bloomington,CSA,Indiana,0.40803453240956017,0.3901500595241968,0.38489960384499755,0.39212625320676164
1801,18,Bedford,CSA,Indiana,0.40803453240956017,0.3901500595241968,0.38489960384499755,0.39212625320676164
1803,18,Cincinnati,CSA,Indiana,0.6051048780300909,0.6006515846253528,0.605020233864609,0.6151648813051271
1803,18,Wilmington,CSA,Indiana,0.6051048780300909,0.6006515846253528,0.605020233864609,0.6151648813051271
1803,18,Maysville,CSA,Indiana,0.6051048780300909,0.6006515846253528,0.605020233864609,0.6151648813051271
1804,18,Evansville,MSA,Kentucky,0.4367847791219691,0.4323807479186816,0.4299616724653302,0.4321296709785018
1805,18,Fort Wayne,CSA,Indiana,0.5752929048024217,0.5763010487217439,0.5777859614495289,0.5724318926434453
1805,18,Huntington,CSA,Indiana,0.5752929048024217,0.5763010487217439,0.5777859614495289,0.5724318926434453
1805,18,Auburn,CSA,Indiana,0.5752929048024217,0.5763010487217439,0.5777859614495289,0.5724318926434453
1806,18,Indianapolis,CSA,Indiana,0.5808724819586198,0.5780342580361184,0.5904863872461528,0.5856414979183722
1806,18,Carmel,CSA,Indiana,0.5808724819586198,0.5780342580361184,0.5904863872461528,0.5856414979183722
1806,18,Muncie,CSA,Indiana,0.5808724819586198,0.5780342580361184,0.5904863872461528,0.5856414979183722
1807,18,Kokomo,CSA,Indiana,0.4984083023414485,0.48846752460116916,0.49789315752285446,0.4905593515831208
1807,18,Peru,CSA,Indiana,0.4984083023414485,0.48846752460116916,0.49789315752285446,0.4905593515831208
1808,18,Lafayette,CSA,Indiana,0.48622028419259977,0.4798456638618154,0.4823069671009218,0.48315118044562194
1808,18,West Lafayette,CSA,Indiana,0.48622028419259977,0.4798456638618154,0.4823069671009218,0.48315118044562194
1808,18,Frankfort,CSA,Indiana,0.48622028419259977,0.4798456638618154,0.4823069671009218,0.48315118044562194
1809,18,Louisville/Jefferson County,CSA,Indiana,0.6396056369461202,0.6341774576289065,0.6413443081262888,0.6373165462724922
1809,18,,CSA,Indiana,0.6396056369461202,0.6341774576289065,0.6413443081262888,0.6373165462724922
1809,18,Elizabethtown,CSA,Indiana,0.6396056369461202,0.6341774576289065,0.6413443081262888,0.6373165462724922
1809,18,,CSA,Indiana,0.6396056369461202,0.6341774576289065,0.6413443081262888,0.6373165462724922
1809,18,Madison,CSA,Indiana,0.6396056369461202,0.6341774576289065,0.6413443081262888,0.6373165462724922
1810,18,Richmond,CSA,Indiana,0.4682213962846795,0.46402792532699577,0.468170853595345,0.46432793263472505
1810,18,Connersville,CSA,Indiana,0.4682213962846795,0.46402792532699577,0.468170853595345,0.46432793263472505
1811,18,South Bend,CSA,Michigan,0.5184629225946858,0.5353407044356441,0.5068827199854748,0.5078026598000336
1811,18,Elkhart,CSA,Michigan,0.5184629225946858,0.5353407044356441,0.5068827199854748,0.5078026598000336
1811,18,Mishawaka,CSA,Michigan,0.5184629225946858,0.5353407044356441,0.5068827199854748,0.5078026598000336
1812,18,Terre Haute,MSA,Indiana,0.4288032724451085,0.42359377945910137,0.4251144639514016,0.4253754608878595
1899,18,Remainder of Indiana,RS,Indiana,0.5746666232814587,0.5770364131108927,0.5809353827173536,0.5757432632922912
1901,19,Cedar Rapids,CSA,Iowa,0.5143407730605944,0.5025742851593034,0.4707633933430928,0.4926822846473212
1901,19,Iowa City,CSA,Iowa,0.5143407730605944,0.5025742851593034,0.4707633933430928,0.4926822846473212
1902,19,Davenport,CSA,Illinois,0.6318511851700133,0.6195489882401923,0.5570021273356396,0.6200836092799327
1902,19,Moline,CSA,Illinois,0.6318511851700133,0.6195489882401923,0.5570021273356396,0.6200836092799327
1903,19,Des Moines,CSA,Iowa,0.4848421668249434,0.45093416563039335,0.4402417789763311,0.4636865483421559
1903,19,Ames,CSA,Iowa,0.4848421668249434,0.45093416563039335,0.4402417789763311,0.4636865483421559
1903,19,West Des Moines,CSA,Iowa,0.4848421668249434,0.45093416563039335,0.4402417789763311,0.4636865483421559
1904,19,Dubuque,MSA,Iowa,0.45026294200377065,0.41758696816350827,0.5205424924060695,0.42915823727263736
1905,19,Omaha,CSA,Iowa,0.6944793664933131,0.6602753615887278,0.6332449526060961,0.6934972540563792
1905,19,Council Bluffs,CSA,Iowa,0.6944793664933131,0.6602753615887278,0.6332449526060961,0.6934972540563792
1905,19,Fremont,CSA,Iowa,0.6944793664933131,0.6602753615887278,0.6332449526060961,0.6934972540563792
1906,19,Sioux City,CSA,Nebraska,0.6046161821789666,0.5926912916532613,0.5799559606545551,0.6572314493195406
1906,19,Vermillion,CSA,Nebraska,0.6046161821789666,0.5926912916532613,0.5799559606545551,0.6572314493195406
1907,19,Waterloo,MSA,Iowa,0.4449721208211376,0.41533941738649305,0.5174209435656981,0.42947580646677397
1907,19,Cedar Falls,MSA,Iowa,0.4449721208211376,0.41533941738649305,0.5174209435656981,0.42947580646677397
1999,19,Remainder of Iowa,RS,Iowa,0.6605294713726366,0.6188562908952397,0.7002894355346223,0.6557973887806652
2001,20,Kansas City,CSA,Kansas,0.723821318376084,0.7528868943133995,0.7557320498347753,0.727580726085214
2001,20,Overland Park,CSA,Kansas,0.723821318376084,0.7528868943133995,0.7557320498347753,0.727580726085214
2001,20,Kansas City,CSA,Kansas,0.723821318376084,0.7528868943133995,0.7557320498347753,0.727580726085214
2002,20,Manhattan,CSA,Kansas,0.4790098411081172,0.5047424505190934,0.5058116151645133,0.49274846597375827
2002,20,Junction City,CSA,Kansas,0.4790098411081172,0.5047424505190934,0.5058116151645133,0.49274846597375827
2003,20,Topeka,MSA,Kansas,0.4945934805426211,0.5252127498456234,0.4965195493967426,0.4861825159566366
2004,20,Wichita,CSA,Kansas,0.5256496695584225,0.4219669443629786,0.5236327812377825,0.525827041676407
2004,20,Arkansas City,CSA,Kansas,0.5256496695584225,0.4219669443629786,0.5236327812377825,0.525827041676407
2004,20,Winfield,CSA,Kansas,0.5256496695584225,0.4219669443629786,0.5236327812377825,0.525827041676407
